OO=BGI*
Refined by: PUBLICATION YEARS=( 2017 )
Timespan=1900-2018. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"The vegetative nitrogen response of sorghum lines containing different alleles for nitrate reductase and glutamate synthase","Diatloff, Eugene; Mace, Emma S.; Jordan, David R.; Filleur, Sophie; Tai, Shuaishuai; Schmidt, Susanne; Godwin, Ian D.","","","","MOLECULAR BREEDING","NOV 2017","2017","37","11","","","","","","138","10.1007/s11032-017-0738-1","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Implementing targeted region capture sequencing for the clinical detection of Alagille syndrome: An efficient and cost-effective method","Huang, Tianhong; Yang, Guilin; Dang, Xiao; Ao, Feijian; Li, Jiankang; He, Yizhou; Tang, Qiyuan; He, Qing","","","","MOLECULAR MEDICINE REPORTS","NOV 2017","2017","16","5","","","","6876","6881","","10.3892/mmr.2017.7429","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Genomic adaptation to polyphagy and insecticides in a major East Asian noctuid pest","Cheng, Tingcai; Wu, Jiaqi; Wu, Yuqian; Chilukuri, Rajendra V.; Huang, Lihua; Yamamoto, Kohji; Feng, Li; Li, Wanshun; Chen, Zhiwei; Guo, Huizhen; Liu, Jianqiu; Li, Shenglong; Wang, Xiaoxiao; Peng, Li; Liu, Duolian; Guo, Youbing; Fu, Bohua; Li, Zhiqing; Liu, Chun; Chen, Yuhui; Tomar, Archana; Hilliou, Frederique; Montagne, Nicolas; Jacquin-Joly, Emmanuelle; d'Alencon, Emmanuelle; Seth, Rakesh K.; Bhatnagar, Raj K.; Jouraku, Akiya; Shiotsuki, Takahiro; Kadono-Okuda, Keiko; Promboon, Amornrat; Smagghe, Guy; Arunkumar, Kallare P.; Kishino, Hirohisa; Goldsmith, Marian R.; Feng, Qili; Xia, Qingyou; Mita, Kazuei","","","","NATURE ECOLOGY & EVOLUTION","NOV 2017","2017","1","11","","","","1747","1756","","10.1038/s41559-017-0314-4","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The high-quality genome of Brassica napus cultivar 'ZS11' reveals the introgression history in semi-winter morphotype","Sun, Fengming; Fan, Guangyi; Hu, Qiong; Zhou, Yongming; Guan, Mei; Tong, Chaobo; Li, Jiana; Du, Dezhi; Qi, Cunkou; Jiang, Liangcai; Liu, Weiqing; Huang, Shunmou; Chen, Wenbin; Yu, Jingyin; Mei, Desheng; Meng, Jinling; Zeng, Peng; Shi, Jiaqin; Liu, Kede; Wang, Xi; Wang, Xinfa; Long, Yan; Liang, Xinming; Hu, Zhiyong; Huang, Guodong; Dong, Caihua; Zhang, He; Li, Jun; Zhang, Yaolei; Li, Liangwei; Shi, Chengcheng; Wang, Jiahao; Lee, Simon Ming-Yuen; Guan, Chunyun; Xu, Xun; Liu, Shengyi; Liu, Xin; Chalhoub, Boulos; Hua, Wei; Wang, Hanzhong","","","","PLANT JOURNAL","NOV 2017","2017","92","3","","","","452","468","","10.1111/tpj.13669","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"An innovative procedure of genome-wide association analysis fits studies on germplasm population and plant breeding","He, Jianbo; Meng, Shan; Zhao, Tuanjie; Xing, Guangnan; Yang, Shouping; Li, Yan; Guan, Rongzhan; Lu, Jiangjie; Wang, Yufeng; Xia, Qiuju; Yang, Bing; Gai, Junyi","","","","THEORETICAL AND APPLIED GENETICS","NOV 2017","2017","130","11","","","","2327","2343","","10.1007/s00122-017-2962-9","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Constrained vertebrate evolution by pleiotropic genes","Hu, Haiyang; Uesaka, Masahiro; Guo, Song; Shimai, Kotaro; Lu, Tsai-Ming; Li, Fang; Fujimoto, Satoko; Ishikawa, Masato; Liu, Shiping; Sasagawa, Yohei; Zhang, Guojie; Kuratani, Shigeru; Yu, Jr-Kai; Kusakabe, Takehiro G.; Khaitovich, Philipp; Irie, Naoki","EXPANDE Consortium","","","NATURE ECOLOGY & EVOLUTION","NOV 2017","2017","1","11","","","","1722","1730","","10.1038/s14559-017-0318-0","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A Genomic Survey of SCPP Family Genes in Fishes Provides Novel Insights into the Evolution of Fish Scales","Lv, Yunyun; Kawasaki, Kazuhiko; Li, Jia; Li, Yanping; Bian, Chao; Huang, Yu; You, Xinxin; Shi, Qiong","","","","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","NOV 2017","2017","18","11","","","","","","2432","10.3390/ijms18112432","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Identification of new genetic variants of HLA-DQB1 associated with human longevity and lipid homeostasis-a cross-sectional study in a Chinese population","Yang, Fan; Sun, Liang; Zhu, Xiaoquan; Han, Jing; Zeng, Yi; Nie, Chao; Yuan, Huiping; Li, Xiaoling; Shi, Xiaohong; Yang, Yige; Hu, Caiyou; Lv, Zeping; Huang, Zezhi; Zheng, Chenguang; Liang, Siying; Huang, Jin; Wan, Gang; Qi, Keyan; Qin, Bin; Cao, Suyan; Zhao, Xin; Zhang, Yongqiang; Yang, Ze","","","","AGING-US","NOV 2017","2017","9","11","","","","2316","2333","","10.18632/aging.101323","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"High-Throughput Identification of Antimicrobial Peptides from Amphibious Mudskippers","Yi, Yunhai; You, Xinxin; Bian, Chao; Chen, Shixi; Lv, Zhao; Qiu, Limei; Shi, Qiong","","","","MARINE DRUGS","NOV 2017","2017","15","11","","","","","","364","10.3390/md15110364","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rare coding variants in MAPK7 predispose to adolescent idiopathic scoliosis","Gao, Wenjie; Chen, Chong; Zhou, Taifeng; Yang, Shulan; Gao, Bo; Zhou, Hang; Lian, Chengjie; Wu, Zizhao; Qiu, Xianjian; Yang, Xiaoming; Alattar, Esam; Liu, Wentao; Su, Deying; Sun, Silong; Chen, Yulan; Cheung, Kenneth M. C.; Song, Youqiang; Luk, Keith K. D.; Chan, Danny; Sham, Pak Chung; Xing, Chao; Khor, Chiea Chuen; Liu, Gabriel; Yang, Junlin; Deng, Yubin; Hao, Dingjun; Huang, Dongsheng; Li, Quan-Zhen; Xu, Caixia; Su, Peiqiang","","","","HUMAN MUTATION","NOV 2017","2017","38","11","","","","1500","1510","","10.1002/humu.23296","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Circumventing intratumoral heterogeneity to identify potential therapeutic targets in hepatocellular carcinoma (vol 67, pg 293, 2017)","Huang, Ao; Zhao, Xin; Yang, Xin-Rong; Li, Fu-Qiang; Zhou, Xin-Lan; Wu, Kui; Zhang, Xin; Sun, Qi-Man; Cao, Ya; Zhu, Hong-Mei; Wang, Xiang-Dong; Yang, Huan-Ming; Wang, Jian; Tang, Zhao-You; Hou, Yong; Fan, Jia; Zhou, Jian","","","","JOURNAL OF HEPATOLOGY","NOV 2017","2017","67","5","","","","1123","1123","","10.1016/j.jhep.2017.08.003                                                      ","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Composition and Variation Analysis of the T Cell Receptor -Chain Complementarity Determining Region 3 Repertoire in Neonatal Sepsis","Sun, J.; Sun, B.; Gao, Y.; He, F.; Yang, L.; Wang, M.; Zhou, W.","","","","SCANDINAVIAN JOURNAL OF IMMUNOLOGY","NOV 2017","2017","86","5","","","","418","423","","10.1111/sji.12614","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mammary alveolar epithelial cells convert to brown adipocytes in post-lactating mice","Giordano, Antonio; Perugini, Jessica; Kristensen, David M.; Sartini, Loris; Frontini, Andrea; Kajimura, Shingo; Kristiansen, Karsten; Cinti, Saverio","","","","JOURNAL OF CELLULAR PHYSIOLOGY","NOV 2017","2017","232","11","","","","2923","2928","","10.1002/jcp.25858","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Clinical and genetic characterization of hereditary breast cancer in a Chinese population","Jian, Wenjing; Shao, Kang; Qin, Qi; Wang, Xiaohong; Song, Shufen; Wang, Xianming","","","","HEREDITARY CANCER IN CLINICAL PRACTICE","OCT 30 2017","2017","15","","","","","","","19","10.1186/s13053-017-0079-4","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Whole-exome sequencing reveals novel mutations and epigenetic regulation in hypopharyngeal carcinoma","Wu, Ping; Wu, Honglong; Tang, Yaoyun; Luo, Shi; Fang, Xing; Xie, Chubo; He, Jian; Zhao, Suping; Wang, Xiaofeng; Xu, Jiajia; Chen, Xi; Li, Dongfang; Yang, Huanming; Wang, Jian","","","","ONCOTARGET","OCT 17 2017","2017","8","49","","","","85326","85340","","10.18632/oncotarget.19674","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The microbiota continuum along the female reproductive tract and its relation to uterine-related diseases","Chen, Chen; Song, Xiaolei; Wei, Weixia; Zhong, Huanzi; Dai, Juanjuan; Lan, Zhou; Li, Fei; Yu, Xinlei; Feng, Qiang; Wang, Zirong; Xie, Hailiang; Chen, Xiaomin; Zeng, Chunwei; Wen, Bo; Zeng, Liping; Du, Hui; Tang, Huiru; Xu, Changlu; Xia, Yan; Xia, Huihua; Yang, Huanming; Wang, Jian; Wang, Jun; Madsen, Lise; Brix, Susanne; Kristiansen, Karsten; Xu, Xun; Li, Junhua; Wu, Ruifang; Jia, Huijue","","","","NATURE COMMUNICATIONS","OCT 17 2017","2017","8","","","","","","","875","10.1038/s41467-017-00901-0","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FBN3 gene involved in pathogenesis of a Chinese family with Bardet-Biedl syndrome","Wang, Yun; Garraoui, Abir; Zeng, Liuzhi; Lai, Mingying; He, Fen; Wang, Huaizhou; Jiang, Chongyi; Chen, Yulan; Dai, Lanlan; Fan, Ning; Yang, Huanming; Zhang, Jianguo; Liu, Xuyang","","","","ONCOTARGET","OCT 17 2017","2017","8","49","","","","86718","86725","","10.18632/oncotarget.21415","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1D-Reactor Decentralized MDA for Uniform and Accurate Whole Genome Amplification","Li, Junji; Shi, Xulian; Qiao, Yi; Chen, Liang; Duan, Mengqin; Hou, Yong; Ge, Qinyu; Tao, Yuhan; Tu, Jing; Lu, Zuhong","","","","ANALYTICAL CHEMISTRY","OCT 3 2017","2017","89","19","","","","10147","10152","","10.1021/acs.analchem.7b02183","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IDENTIFYING RARE VARIATION IN CASES OF SCHIZOPHRENIA IN THE ISOLATED POPULATION OF THE FAROE ISLANDS USING WHOLE-GENOME SEQUENCING","Als, Thomas; Lescai, Francesco; Dahl, Hans A.; Demontis, Ditte; Wang, August Gabriel; Ellefsen, Gudrid Andorsdottir; Johansen, Oddbjorg; Biskopso, Marjun; Grove, Jakob; Nyegaard, Mette; Bolund, Lars; Mors, Ole; Wang, Jun; Borglum, Anders","","","","EUROPEAN NEUROPSYCHOPHARMACOLOGY","OCT 2017","2017","27","","","2","","S190","S191","","","23rd Annual World Congress of Psychiatric Genetics (WCPG)","OCT 16-20, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PROGRESS IN UNDERSTANDING THE GENETIC ARCHITECTURE OF MAJOR DEPRESSION IN HAN CHINESE WOMEN","Bigdeli, Tim; Cai, Na; Peterson, Roseann; Webb, Bradley; Lee, Yihan; Kretzschmar, Warren; Edwards, Alexis; Yang, Fuzhong; Bacanu, Silviu; Riley, Brien; Wang, Jun; Marchini, Jonathan; Mott, Richard; Kendler, Kenneth; Flint, Jonathan","","","","EUROPEAN NEUROPSYCHOPHARMACOLOGY","OCT 2017","2017","27","","","2","","S115","S115","","","23rd Annual World Congress of Psychiatric Genetics (WCPG)","OCT 16-20, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MOLECULAR SIGNATURES OF STRESS IN THE CONVERGE STUDY OF MAJOR DEPRESSION","Cai, Na; Chang, Simon; Li, Yihan; Hu, Jingchu; Liang, Jieqin; Mott, Richard; Huang, Guo-Jen; Kendler, Kenneth; Flint, Jonathan","","","","EUROPEAN NEUROPSYCHOPHARMACOLOGY","OCT 2017","2017","27","","","2","","S116","S116","","","23rd Annual World Congress of Psychiatric Genetics (WCPG)","OCT 16-20, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SPARSE WHOLE GENOME SEQUENCING IDENTIFIES TWO LOCI FOR MAJOR DEPRESSIVE DISORDER IN HAN CHINESE WOMEN","Kendler, Kenneth; Bigdeli, Tim; Cai, Na; Webb, Todd; Peterson, Roseann; Bacanu, Silviu; Riley, Brien; Marchina, Jonathan; Kretzschmar, Warren; Xu, Qi; Wang, Jun; Flint, Jonathan","","","","EUROPEAN NEUROPSYCHOPHARMACOLOGY","OCT 2017","2017","27","","","2","","S119","S120","","","23rd Annual World Congress of Psychiatric Genetics (WCPG)","OCT 16-20, 2015","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Identification and characterization of lipid metabolism-related microRNAs in the liver of genetically improved farmed tilapia (GIFT, Oreochromis niloticus) by deep sequencing","Tao, Yi-Fan; Qiang, Jun; Yin, Guo-Jun; Xu, Pao; Shi, Qiong; Bao, Jing-Wen","","","","FISH & SHELLFISH IMMUNOLOGY","OCT 2017","2017","69","","","","","227","235","","10.1016/j.fsi.2017.08.023","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Whole Exome Sequencing Identified a Novel IGFBP6 Variant in a Disc Degeneration Pedigree","Sun Fu; Wang Lei; Dai Lanlan; Yuan Qi-ling; Liu Liang; Zhou Hanlin; Zhang Jianguo; Zhang Yin-gang","","","","GENETIC TESTING AND MOLECULAR BIOMARKERS","OCT 2017","2017","21","10","","","","580","585","","10.1089/gtmb.2017.0007","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Long non-coding RNA expression profile in cytogenetically normal acute myeloid leukemia identifies a distinct signature and a new biomarker in NPM1-mutated patients","De Clara, Etienne; Gourvest, Morgane; Ma, Hanjing; Vergez, Francois; Tosolini, Marie; Dejean, Sebastien; Demur, Cecile; Delabesse, Eric; Recher, Christian; Touriol, Christian; Martelli, Maria Paola; Falini, Brunangelo; Brousset, Pierre; Bousquet, Marina","","","","HAEMATOLOGICA","OCT 2017","2017","102","10","","","","1718","1726","","10.3324/haematol.2017.171645","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Deciphering the origin of mito-nuclear discordance in two sibling caddisfly species","Weigand, Hannah; Weiss, Martina; Cai, Huimin; Li, Yongping; Yu, Lili; Zhang, Christine; Leese, Florian","","","","MOLECULAR ECOLOGY","OCT 2017","2017","26","20","","","","5705","5715","","10.1111/mec.14292","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
