OO=BGI*
Refined by: PUBLICATION YEARS=( 2014 )
Timespan=1900-2018. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Decoding complex patterns of genomic rearrangement in hepatocellular carcinoma","Fernandez-Banet, Julio; Lee, Nikki P.; Chan, Kin Tak; Gao, Huan; Liu, Xiao; Sung, Wing-Kin; Tan, Winnie; Fan, Sheung Tat; Poon, Ronnie T.; Li, Shiyong; Ching, Keith; Rejto, Paul A.; Mao, Mao; Kan, Zhengyan","","","","GENOMICS","FEB-MAR 2014","2014","103","2-3","","","","189","203","","10.1016/j.ygeno.2014.01.003","","","16","3.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","4","4","0"
"Whole-genome sequencing of matched primary and metastatic hepatocellular carcinomas","Ouyang, Limei; Lee, Jeeyun; Park, Cheol-Keun; Mao, Mao; Shi, Yujian; Gong, Zhuolin; Zheng, Hancheng; Li, Yingrui; Zhao, Yonggang; Wang, Guangbiao; Fu, Huiling; Kim, Jhingook; Lim, Ho Yeong","","","","BMC MEDICAL GENOMICS","JAN 9 2014","2014","7","","","","","","","2","10.1186/1755-8794-7-2","","","16","3.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","6","0"
"Noninvasive prenatal testing for autosomal recessive conditions by maternal plasma sequencing in a case of congenital deafness","Meng, Meng; Li, Xuchao; Ge, Huijuan; Chen, Fang; Han, Mingyu; Zhang, Yanyan; Kang, Dongyang; Xie, Weiwei; Gao, Zhiying; Pan, Xiaoyu; Dai, Pu; Chi, Fanglu; Chen, Shengpei; Liu, Ping; Zhang, Chunlei; Cao, Jianjun; Jiang, Hui; Xu, Xun; Wang, Wei; Duan, Tao","","","","GENETICS IN MEDICINE","DEC 2014","2014","16","12","","","","972","976","","10.1038/gim.2014.51","","","15","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","5","0"
"Prevalence of Human Papillomavirus Infection in Guangdong Province, China: A Population-Based Survey of 78,355 Women","Jing, Lipeng; Zhong, Xingming; Zhong, Zeyan; Huang, Weihuang; Liu, Yang; Yang, Guang; Zhang, Xiaoping; Zou, Jing; Jing, Chunxia; Wei, Xiangcai","","","","SEXUALLY TRANSMITTED DISEASES","DEC 2014","2014","41","12","","","","725","731","","10.1097/OLQ.0000000000000201","","","15","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","6","0"
"Genomic footprints of speciation in Atlantic eels (Anguilla anguilla and A. rostrata)","Jacobsen, Magnus W.; Pujolar, Jose Martin; Bernatchez, Louis; Munch, Kasper; Jian, Jianbo; Niu, Yongchao; Hansen, Michael M.","","","","MOLECULAR ECOLOGY","OCT 2014","2014","23","19","","","","4785","4798","","10.1111/mec.12896","","","15","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","3","0"
"IQuant: An automated pipeline for quantitative proteomics based upon isobaric tags","Wen, Bo; Zhou, Ruo; Feng, Qiang; Wang, Quanhui; Wang, Jun; Liu, Siqi","","","","PROTEOMICS","OCT 2014","2014","14","20","","","","2280","2285","","10.1002/pmic.201300361","","","15","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","0"
"The plasticity of NBS resistance genes in sorghum is driven by multiple evolutionary processes","Mace, Emma; Tai, Shuaishuai; Innes, David; Godwin, Ian; Hu, Wushu; Campbell, Bradley; Gilding, Edward; Cruickshank, Alan; Prentis, Peter; Wang, Jun; Jordan, David","","","","BMC PLANT BIOLOGY","SEP 26 2014","2014","14","","","","","","","253","10.1186/s12870-014-0253-z","","","15","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","10","3","0"
"Identification of a novel COL4A5 mutation in a Chinese family with X-linked Alport syndrome using exome sequencing","Guo, Yi; Yuan, Jinzhong; Liang, Hui; Xiao, Jingjing; Xu, Hongbo; Yuan, Lamei; Gao, Kai; Wu, Bin; Tang, Yongchang; Li, Xiaorong; Deng, Hao","","","","MOLECULAR BIOLOGY REPORTS","JUN 2014","2014","41","6","","","","3631","3635","","10.1007/s11033-014-3227-1","","","15","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","3","2"
"Lipidomic profiling before and after Roux-en-Y gastric bypass in obese patients with diabetes","Graessler, J.; Bornstein, T. D.; Goel, D.; Bhalla, V. P.; Lohmann, T.; Wolf, T.; Koch, M.; Qin, Y.; Licinio, J.; Wong, M-L; Chavakis, T.; Xu, A.; Shevchenko, A.; Schuhmann, K.; Schwarz, P. E. H.; Schulte, K-M; Patel, A.; Bornstein, S. R.","","","","PHARMACOGENOMICS JOURNAL","JUN 2014","2014","14","3","","","","201","207","","10.1038/tpj.2013.42","","","15","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","5","7","0"
"Low frequency of paleoviral infiltration across the avian phylogeny","Cui, Jie; Zhao, Wei; Huang, Zhiyong; Jarvis, Erich D.; Gilbert, M. Thomas P.; Walker, Peter J.; Holmes, Edward C.; Zhang, Guojie","","","","GENOME BIOLOGY","2014","2014","15","12","","","","","","539","10.1186/s13059-014-0539-3","","","15","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","4","0"
"Systematic Analysis of Missing Proteins Provides Clues to Help Define All of the Protein-Coding Genes on Human Chromosome 1","Zhang, Chengpu; Li, Ning; Zhai, Linhui; Xu, Shaohang; Liu, Xiaohui; Cui, Yizhi; Ma, Jie; Han, Mingfei; Jiang, Jing; Yang, Chunyuan; Fan, Fengxu; Li, Liwei; Qin, Peibin; Yu, Qing; Chang, Cheng; Su, Na; Zheng, Junjie; Zhang, Tao; Wen, Bo; Zhou, Ruo; Lin, Liang; Lin, Zhilong; Zhou, Baojin; Zhang, Yang; Yan, Guoquan; Liu, Yinkun; Yang, Pengyuan; Guo, Kun; Gu, Wei; Chen, Yang; Zhang, Gong; He, Qing-Yu; Wu, Songfeng; Wang, Tong; Shen, Huali; Wang, Quanhui; Zhu, Yunping; He, Fuchu; Xu, Ping","","","","JOURNAL OF PROTEOME RESEARCH","JAN 2014","2014","13","1","","","SI","114","125","","10.1021/pr400900j","","","15","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","2","3","0"
"Shorter telomere length in peripheral blood leukocytes is associated with childhood autism","Li, Zongchang; Tang, Jinsong; Li, Hong; Chen, Shan; He, Ying; Liao, Yanhui; Wei, Zhen; Wan, Guobin; Xiang, Xi; Xia, Kun; Chen, Xiaogang","","","","SCIENTIFIC REPORTS","NOV 17 2014","2014","4","","","","","","","7073","10.1038/srep07073","","","14","2.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","3","0"
"Caste-specific RNA editomes in the leaf-cutting ant Acromyrmex echinatior","Li, Qiye; Wang, Zongji; Lian, Jinmin; Schiott, Morten; Jin, Lijun; Zhang, Pei; Zhang, Yanyan; Nygaard, Sanne; Peng, Zhiyu; Zhou, Yang; Deng, Yuan; Zhang, Wenwei; Boomsma, Jacobus J.; Zhang, Guojie","","","","NATURE COMMUNICATIONS","SEP 2014","2014","5","","","","","","","4943","10.1038/ncomms5943","","","14","2.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","8","0"
"Marked methylation changes in intestinal genes during the perinatal period of preterm neonates","Gao, Fei; Zhang, Juyong; Jiang, Pingping; Gong, Desheng; Wang, Jun-Wen; Xia, Yudong; Ostergaard, Mette Viberg; Wang, Jun; Sangild, Per Torp","","","","BMC GENOMICS","AUG 26 2014","2014","15","","","","","","","716","10.1186/1471-2164-15-716","","","14","2.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","7","3","0"
"Extracting important information from Chinese Operation Notes with natural language processing methods","Wang, Hui; Zhang, Weide; Zeng, Qiang; Li, Zuofeng; Feng, Kaiyan; Liu, Lei","","","","JOURNAL OF BIOMEDICAL INFORMATICS","APR 2014","2014","48","","","","","130","136","","10.1016/j.jbi.2013.12.017","","","14","2.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","6","4","0"
"Performance Comparison between Rapid Sequencing Platforms for Ultra-Low Coverage Sequencing Strategy","Chen, Shengpei; Li, Sheng; Xie, Weiwei; Li, Xuchao; Zhang, Chunlei; Jiang, Haojun; Zheng, Jing; Pan, Xiaoyu; Zheng, Hancheng; Liu, Jia Sophie; Deng, Yongqiang; Chen, Fang; Jiang, Hui","","","","PLOS ONE","MAR 20 2014","2014","9","3","","","","","","e92192","10.1371/journal.pone.0092192","","","14","2.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","7","2","0"
"Evaluation of a target region capture sequencing platform using monogenic diabetes as a study-model","Gao, Rui; Liu, Yanxia; Gjesing, Anette Prior; Hollensted, Mette; Wan, Xianzi; He, Shuwen; Pedersen, Oluf; Yi, Xin; Wang, Jun; Hansen, Torben","","","","BMC GENETICS","JAN 29 2014","2014","15","","","","","","","13","10.1186/1471-2156-15-13","","","14","2.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5","4","0"
"Genome-Wide Transcriptome and Antioxidant Analyses on Gamma-Irradiated Phases of Deinococcus radiodurans R1","Luan, Hemi; Meng, Nan; Fu, Jin; Chen, Xiaomin; Xu, Xun; Feng, Qiang; Jiang, Hui; Dai, Jun; Yuan, Xune; Lu, Yanping; Roberts, Alexandra A.; Luo, Xiao; Chen, Maoshan; Xu, Shengtao; Li, Jun; Hamilton, Chris J.; Fang, Chengxiang; Wang, Jun","","","","PLOS ONE","JAN 23 2014","2014","9","1","","","","","","e85649","10.1371/journal.pone.0085649","","","14","2.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","2","4","0"
"Comparison of Multiple Displacement Amplification (MDA) and Multiple Annealing and Looping-Based Amplification Cycles (MALBAC) in Single-Cell Sequencing","Chen, Minfeng; Song, Pengfei; Zou, Dan; Hu, Xuesong; Zhao, Shancen; Gao, Shengjie; Ling, Fei","","","","PLOS ONE","DEC 8 2014","2014","9","12","","","","","","e114520","10.1371/journal.pone.0114520","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","5","0"
"The South Asian Genome","Chambers, John C.; Abbott, James; Zhang, Weihua; Turro, Ernest; Scott, William R.; Tan, Sian-Tsung; Afzal, Uzma; Afaq, Saima; Loh, Marie; Lehne, Benjamin; O'Reilly, Paul; Gaulton, Kyle J.; Pearson, Richard D.; Li, Xinzhong; Lavery, Anita; Vandrovcova, Jana; Wass, Mark N.; Miller, Kathryn; Sehmi, Joban; Oozageer, Laticia; Kooner, Ishminder K.; Al-Hussaini, Abtehale; Mills, Rebecca; Grewal, Jagvir; Panoulas, Vasileios; Lewin, Alexandra M.; Northwood, Korrinne; Wander, Gurpreet S.; Geoghegan, Frank; Li, Yingrui; Wang, Jun; Aitman, Timothy J.; McCarthy, Mark I.; Scott, James; Butcher, Sarah; Elliott, Paul; Kooner, Jaspal S.","","","","PLOS ONE","AUG 12 2014","2014","9","8","","","","","","e102645","10.1371/journal.pone.0102645","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","7","3","0"
"Deep Sequencing of HIV-Infected Cells: Insights into Nascent Transcription and Host-Directed Therapy","Peng, Xinxia; Sova, Pavel; Green, Richard R.; Thomas, Matthew J.; Korth, Marcus J.; Proll, Sean; Xu, Jiabao; Cheng, Yanbing; Yi, Kang; Chen, Li; Peng, Zhiyu; Wang, Jun; Palermo, Robert E.; Katze, Michael G.","","","","JOURNAL OF VIROLOGY","AUG 2014","2014","88","16","","","","8768","8782","","10.1128/JVI.00768-14","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","6","0"
"Multilayered molecular profiling supported the monoclonal origin of metastatic renal cell carcinoma","Huang, Yi; Gao, Shengjie; Wu, Song; Song, Pengfei; Sun, Xiaojuan; Hu, Xueda; Zhang, Shiqiang; Yu, Yuan; Zhu, Jialou; Li, Cailing; Qin, Zike; Xie, Liangfu; Yao, Qiong; Tang, Aifa; Li, Zesong; Guo, Guangwu; Wan, Shengqing; Dong, Pei; Sun, Liang; Li, Weiping; Wang, Daping; Gui, Yaoting; Yang, Huanming; Zhou, Fangjian; Zhang, Xiuqing; Cai, Zhiming","","","","INTERNATIONAL JOURNAL OF CANCER","JUL 1 2014","2014","135","1","","","","78","87","","10.1002/ijc.28654","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","4","2","0"
"A Robust Approach for Blind Detection of Balanced Chromosomal Rearrangements with Whole-Genome Low-Coverage Sequencing","Dong, Zirui; Jiang, Lupin; Yang, Chuanchun; Hu, Hua; Wang, Xiuhua; Chen, Haixiao; Choy, Kwong Wai; Hu, Huamei; Dong, Yanling; Hu, Bin; Xu, Juchun; Long, Yang; Cao, Sujie; Chen, Hui; Wang, Wen-Jing; Jiang, Hui; Xu, Fengping; Yao, Hong; Xu, Xun; Liang, Zhiqing","","","","HUMAN MUTATION","MAY 2014","2014","35","5","","","","625","636","","10.1002/humu.22541","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","7","4","0"
"Exome capture from saliva produces high quality genomic and metagenomic data","Kidd, Jeffrey M.; Sharpton, Thomas J.; Bobo, Dean; Norman, Paul J.; Martin, Alicia R.; Carpenter, Meredith L.; Sikora, Martin; Gignoux, Christopher R.; Nemat-Gorgani, Neda; Adams, Alexandra; Guadalupe, Moraima; Guo, Xiaosen; Feng, Qiang; Li, Yingrui; Liu, Xiao; Parham, Peter; Hoal, Eileen G.; Feldman, Marcus W.; Pollard, Katherine S.; Wall, Jeffrey D.; Bustamante, Carlos D.; Henn, Brenna M.","","","","BMC GENOMICS","APR 4 2014","2014","15","","","","","","","262","10.1186/1471-2164-15-262","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","6","3","0"
"AGC1 Deficiency Causes Infantile Epilepsy, Abnormal Myelination, and Reduced N-Acetylaspartate","Falk, Marni J.; Li, Dong; Gai, Xiaowu; McCormick, Elizabeth; Place, Emily; Lasorsa, Francesco M.; Otieno, Frederick G.; Hou, Cuiping; Kim, Cecilia E.; Abdel-Magid, Nada; Vazquez, Lyam; Mentch, Frank D.; Chiavacci, Rosetta; Liang, Jinlong; Liu, Xuanzhu; Jiang, Hui; Giannuzzi, Giulia; Marsh, Eric D.; Yiran, Guo; Tian, Lifeng; Palmieri, Ferdinando; Hakonarson, Hakon","","","Zschocke, J; Gibson, KM; Brown, G; Morava, E; Peters, V","JIMD REPORTS, VOL 14","2014","2014","14","","","","","77","85","","10.1007/8904_2013_287","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","4","0"
"Mutation in AQP5, Encoding Aquaporin 5, Causes Palmoplantar Keratoderma Bothnia Type","Cao, Xu; Yin, Jinghua; Wang, Huijun; Zhao, Jiahui; Zhang, Jie; Dai, Lanlan; Zhang, Jianguo; Jiang, Hui; Lin, Zhimiao; Yang, Yong","","","","JOURNAL OF INVESTIGATIVE DERMATOLOGY","JAN 2014","2014","134","1","","","","284","287","","10.1038/jid.2013.302","","","13","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","8","1","0"
"Expansion of the Ion Library for Mining SWATH-MS Data through Fractionation Proteomics","Zi, Jin; Zhang, Shenyan; Zhou, Ruo; Zhou, Baojin; Xu, Shaohang; Hou, Guixue; Tan, Fengji; Wen, Bo; Wang, Quanhui; Lin, Liang; Liu, Siqi","","","","ANALYTICAL CHEMISTRY","AUG 5 2014","2014","86","15","","","","7242","7246","","10.1021/ac501828a","","","12","2.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6","0"
