OO=BGI*
Refined by: PUBLICATION YEARS=( 2016 )
Timespan=1900-2018. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Use of next generation sequence to investigate potential novel macrolide resistance mechanisms in a population of Moraxella catarrhalis isolates","Liu, Ya-Li; Li, Dong-Fang; Xu, He-Ping; Xiao, Meng; Cheng, Jing-Wei; Zhang, Li; Xu, Zhi-Peng; Chen, Xin-Xin; Zhang, Ge; Kudinha, Timothy; Kong, Fanrong; Gong, Yan-Ping; Wang, Xin-Ying; Zhang, Yin-Xin; Wu, Hong-Long; Xu, Ying-Chun","","","","SCIENTIFIC REPORTS","OCT 24 2016","2016","6","","","","","","","35711","10.1038/srep35711","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Minimal Residual Disease Detection and Evolved IGH Clones Analysis in Acute B Lymphoblastic Leukemia Using IGH Deep Sequencing","Wu, Jinghua; Jia, Shan; Wang, Changxi; Zhang, Wei; Liu, Sixi; Zeng, Xiaojing; Mai, Huirong; Yuan, Xiuli; Du, Yuanping; Wang, Xiaodong; Hong, Xueyu; Li, Xuemei; Wen, Feiqiu; Xu, Xun; Pan, Jianhua; Li, Changgang; Liu, Xiao","","","","FRONTIERS IN IMMUNOLOGY","OCT 4 2016","2016","7","","","","","","","403","10.3389/fimmu.2016.00403","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Detection of Listeria monocytogenes in CSF from Three Patients with Meningoencephalitis by Next-Generation Sequencing","Yao, Ming; Zhou, Jiali; Zhu, Yicheng; Zhang, Yinxin; Lv, Xia; Sun, Ruixue; Shen, Ao; Ren, Haitao; Cui, Liying; Guan, Hongzhi; Wu, Honglong","","","","JOURNAL OF CLINICAL NEUROLOGY","OCT 2016","2016","12","4","","","","446","451","","10.3988/jcn.2016.12.4.446","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"RNA-seq analysis of the hypothalamic transcriptome reveals the networks regulating physiopathological progress in the diabetic GK rat","Meng, Yuhuan; Guan, Yujia; Zhang, Wenlu; Wu, Yu-e; Jia, Huanhuan; Zhang, Yu; Zhang, Xiuqing; Du, Hongli; Wang, Xiaoning","","","","SCIENTIFIC REPORTS","SEP 28 2016","2016","6","","","","","","","34138","10.1038/srep34138","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"The genome of the largest bony fish, ocean sunfish (Mola mola), provides insights into its fast growth rate","Pan, Hailin; Yu, Hao; Ravi, Vydianathan; Li, Cai; Lee, Alison P.; Lian, Michelle M.; Tay, Boon-Hui; Brenner, Sydney; Wang, Jian; Yang, Huanming; Zhang, Guojie; Venkatesh, Byrappa","","","","GIGASCIENCE","SEP 9 2016","2016","5","","","","","","","36","10.1186/s13742-016-0144-3","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"The endophytic bacteria isolated from elephant grass (Pennisetum purpureum Schumach) promote plant growth and enhance salt tolerance of Hybrid Pennisetum","Li, Xia; Geng, Xiaoyan; Xie, Rongrong; Fu, Lei; Jiang, Jianxiong; Gao, Lu; Sun, Jianzhong","","","","BIOTECHNOLOGY FOR BIOFUELS","SEP 2 2016","2016","9","","","","","","","190","10.1186/s13068-016-0592-0","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Confirmation and Fine Mapping of a Major QTL for Aflatoxin Resistance in Maize Using a Combination of Linkage and Association Mapping","Zhang, Yu; Cui, Min; Zhang, Jimin; Zhang, Lei; Li, Chenliu; Kan, Xin; Sun, Qian; Deng, Dexiang; Yin, Zhitong","","","","TOXINS","SEP 2016","2016","8","9","","","","","","258","10.3390/toxins8090258","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Systematic Genetic Analysis of the SMPD1 Gene in Chinese Patients with Parkinson's Disease","Deng, Sheng; Deng, Xiong; Song, Zhi; Xiu, Xiaofei; Guo, Yi; Xiao, Jingjing; Deng, Hao","","","","MOLECULAR NEUROBIOLOGY","SEP 2016","2016","53","7","","","","5025","5029","","10.1007/s12035-015-9426-5","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Filtrating colorectal cancer associated genes by integrated analyses of global DNA methylation and hydroxymethylation in cancer and normal tissue","Li, Ming; Gao, Fei; Xia, Yudong; Tang, Yi; Zhao, Wei; Jin, Congcong; Luo, Huijuan; Wang, Junwen; Li, Qingshu; Wang, Yalan","","","","SCIENTIFIC REPORTS","AUG 22 2016","2016","6","","","","","","","31826","10.1038/srep31826","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Whole genomic DNA sequencing and comparative genomic analysis of Arthrospira platensis: high genome plasticity and genetic diversity","Xu, Teng; Qin, Song; Hu, Yongwu; Song, Zhijian; Ying, Jianchao; Li, Peizhen; Dong, Wei; Zhao, Fangqing; Yang, Huanming; Bao, Qiyu","","","","DNA RESEARCH","AUG 2016","2016","23","4","","","","325","338","","10.1093/dnares/dsw023","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Production of Pigs by Hand-Made Cloning Using Mesenchymal Stem Cells and Fibroblasts","Yang, Zhenzhen; Vajta, Gabor; Xu, Ying; Luan, Jing; Lin, Mufei; Liu, Cong; Tian, Jianing; Dou, Hongwei; Li, Yong; Liu, Tianbin; Zhang, Yijie; Li, Lin; Yang, Wenxian; Bolund, Lars; Yang, Huanming; Du, Yutao","","","","CELLULAR REPROGRAMMING","AUG 2016","2016","18","4","","","","256","263","","10.1089/cell.2015.0072","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Peptide Biosynthesis with Stable Isotope Labeling from a Cell-free Expression System for Targeted Proteomics with Absolute Quantification","Xian, Feng; Zi, Jin; Wang, Quanhui; Lou, Xiaomin; Sun, Haidan; Lin, Liang; Hou, Guixue; Rao, Weiqiao; Yin, Changcheng; Wu, Lin; Li, Shuwei; Liu, Siqi","","","","MOLECULAR & CELLULAR PROTEOMICS","AUG 2016","2016","15","8","","","","2819","2828","","10.1074/mcp.O115.056507","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Non-Invasive Prenatal Diagnosis of Lethal Skeletal Dysplasia by Targeted Capture Sequencing of Maternal Plasma","Dan, Shan; Yuan, Yuan; Wang, Yaoshen; Chen, Chao; Gao, Changxin; Yu, Song; Liu, Yan; Song, Wei; Asan; Zhu, Hongmei; Yang, Ling; Deng, Hongmei; Su, Yue; Yi, Xin","","","","PLOS ONE","JUL 19 2016","2016","11","7","","","","","","e0159355","10.1371/journal.pone.0159355","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Targeted next-generation sequencing of dedifferentiated chondrosarcoma in the skull base reveals combined TP53 and PTEN mutations with increased proliferation index, an implication for pathogenesis","Gao, Lu; Hong, Xiafei; Guo, Xiaopeng; Cao, Dengfeng; Gao, Xiaohuan; DeLaney, Thomas F.; Gong, Xinqi; Chen, Rongrong; Ni, Jianjiao; Yao, Yong; Wang, Renzhi; Chen, Xi; Tian, Pangzehuan; Xing, Bing","","","","ONCOTARGET","JUL 12 2016","2016","7","28","","","","43557","43569","","10.18632/oncotarget.9618","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Transcriptome, genetic editing, and microRNA divergence substantiate sympatric speciation of blind mole rat, Spalax","Li, Kexin; Wang, Liuyang; Knisbacher, Binyamin A.; Xu, Qinqin; Levanon, Erez Y.; Wang, Huihua; Frenkel-Morgenstern, Milana; Tagore, Satabdi; Fang, Xiaodong; Bazak, Lily; Buchumenski, Ilana; Zhao, Yang; Lovy, Matej; Li, Xiangfeng; Han, Lijuan; Frenkel, Zeev; Beiles, Avigdor; Bin Cao, Yi; Wang, Zhen Long; Nevo, Eviatar","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","JUL 5 2016","2016","113","27","","","","7584","7589","","10.1073/pnas.1607497113","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Diagnosis of Sepsis with Cell-free DNA by Next-Generation Sequencing Technology in ICU Patients","Long, Yun; Zhang, Yinxin; Gong, Yanping; Sun, Ruixue; Su, Longxiang; Lin, Xin; Shen, Ao; Zhou, Jiali; Caiji, Zhuoma; Wang, Xinying; Li, Dongfang; Wu, Honglong; Tan, Hongdong","","","","ARCHIVES OF MEDICAL RESEARCH","JUL 2016","2016","47","5","","","","365","371","","10.1016/j.arcmed.2016.08.004","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Surface-attached and suspended bacterial community structure as affected by C/N ratios: relationship between bacteria and fish production","Yu, Ermeng; Xie, Jun; Wang, Jinlin; Ako, Harry; Wang, Guangjun; Chen, Zhanghe; Liu, Yongfeng","","","","WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY","JUL 2016","2016","32","7","","","","","","116","10.1007/s11274-016-2065-9","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Deciphering the Draft Genome of Toxoplasma gondii RH Strain","Lau, Yee-Ling; Lee, Wenn-Chyau; Gudimella, Ranganath; Zhang, GuiPing; Ching, Xiao-Teng; Razali, Rozaimi; Aziz, Farhanah; Anwar, Arif; Fong, Mun-Yik","","","","PLOS ONE","JUN 29 2016","2016","11","6","","","","","","e0157901","10.1371/journal.pone.0157901","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Evolution of RLSB, a nuclear-encoded S1 domain RNA binding protein associated with post-transcriptional regulation of plastid-encoded rbcL mRNA in vascular plants","Yerramsetty, Pradeep; Stata, Matt; Siford, Rebecca; Sage, Tammy L.; Sage, Rowan F.; Wong, Gane Ka-Shu; Albert, Victor A.; Berry, James O.","","","","BMC EVOLUTIONARY BIOLOGY","JUN 29 2016","2016","16","","","","","","","141","10.1186/s12862-016-0713-1","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Comparative Transcriptome Analysis Reveals Heat-Responsive Genes in Chinese Cabbage (Brassica rapa ssp chinensis)","Wang, Aihua; Hu, Jihong; Huang, Xingxue; Li, Xia; Zhou, Guolin; Yan, Zhixiang","","","","FRONTIERS IN PLANT SCIENCE","JUN 28 2016","2016","7","","","","","","","939","10.3389/fpls.2016.00939","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Sesterterpene ophiobolin biosynthesis involving multiple gene clusters in Aspergillus ustus","Chai, Hangzhen; Yin, Ru; Liu, Yongfeng; Meng, Huiying; Zhou, Xianqiang; Zhou, Guolin; Bi, Xupeng; Yang, Xue; Zhu, Tonghan; Zhu, Weiming; Deng, Zixin; Hong, Kui","","","","SCIENTIFIC REPORTS","JUN 7 2016","2016","6","","","","","","","27181","10.1038/srep27181","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Interaction Between the FOXO1A-209 Genotype and Tea Drinking Is Significantly Associated with Reduced Mortality at Advanced Ages","Zeng, Yi; Chen, Huashuai; Ni, Ting; Ruan, Rongping; Nie, Chao; Liu, Xiaomin; Feng, Lei; Zhang, Fengyu; Lu, Jiehua; Li, Jianxin; Li, Yang; Tao, Wei; Gregory, Simon G.; Gottschalk, William; Lutz, Michael W.; Land, Kenneth C.; Yashin, Anatoli; Tan, Qihua; Yang, Ze; Bolund, Lars; Ming, Qi; Yang, Huanming; Min, Junxia; Willcox, D. Craig; Willcox, Bradley J.; Gu, Jun; Hauser, Elizabeth; Tian, Xiao-Li; Vaupel, James W.","","","","REJUVENATION RESEARCH","JUN 2016","2016","19","3","","","","195","203","","10.1089/rej.2015.1737","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Tissue-specific Proteogenomic Analysis of Plutella xylostella Larval Midgut Using a Multialgorithm Pipeline","Zhu, Xun; Xie, Shangbo; Armengaud, Jean; Xie, Wen; Guo, Zhaojiang; Kang, Shi; Wu, Qingjun; Wang, Shaoli; Xia, Jixing; He, Rongjun; Zhang, Youjun","","","","MOLECULAR & CELLULAR PROTEOMICS","JUN 2016","2016","15","6","","","","1791","1807","","10.1074/mcp.M115.050989","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Molecular phylogeny and dynamic evolution of disease resistance genes in the legume family","Zheng, Fengya; Wu, Haiyang; Zhang, Rongzhi; Li, Shiming; He, Weiming; Wong, Fuk-Ling; Li, Genying; Zhao, Shancen; Lam, Hon-Ming","","","","BMC GENOMICS","MAY 26 2016","2016","17","","","","","","","402","10.1186/s12864-016-2736-9","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"A Targeted Metabolomics MRM-MS Study on Identifying Potential Hypertension Biomarkers in Human Plasma and Evaluating Acupuncture Effects","Yang, Mingxiao; Yu, Zheng; Deng, Shufang; Chen, Xiaomin; Chen, Liang; Guo, Zhenyu; Zheng, Hui; Chen, Lin; Cai, Dingjun; Wen, Bo; Wu, Qiaofeng; Liang, Fanrong","","","","SCIENTIFIC REPORTS","MAY 16 2016","2016","6","","","","","","","25871","10.1038/srep25871","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Multiple gene mutations identified in patients infected with influenza A (H7N9) virus","Chen, Cuicui; Wang, Mingbang; Zhu, Zhaoqin; Qu, Jieming; Xi, Xiuhong; Tang, Xinjun; Lao, Xiangda; Seeley, Eric; Li, Tao; Fan, Xiaomei; Du, Chunling; Wang, Qin; Yang, Lin; Hu, Yunwen; Bai, Chunxue; Zhang, Zhiyong; Lu, Shuihua; Song, Yuanlin; Zhou, Wenhao","","","","SCIENTIFIC REPORTS","MAY 9 2016","2016","6","","","","","","","25614","10.1038/srep25614","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Fish-T1K (Transcriptomes of 1,000 Fishes) Project: large-scale transcriptome data for fish evolution studies","Sun, Ying; Huang, Yu; Li, Xiaofeng; Baldwin, Carole C.; Zhou, Zhuocheng; Yan, Zhixiang; Crandall, Keith A.; Zhang, Yong; Zhao, Xiaomeng; Wang, Min; Wong, Alex; Fang, Chao; Zhang, Xinhui; Huang, Hai; Lopez, Jose V.; Kilfoyle, Kirk; Zhang, Yong; Orti, Guillermo; Venkatesh, Byrappa; Shi, Qiong","","","","GIGASCIENCE","MAY 3 2016","2016","5","","","","","","","18","10.1186/s13742-016-0124-7","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"The roles of AKR1C1 and AKR1C2 in ethyl-3,4-dihydroxybenzoate-induced esophageal squamous cell carcinoma cell death","Li, Wei; Hou, Guixue; Zhou, Dianrong; Lou, Xiaomin; Xu, Yang; Liu, Siqi; Zhao, Xiaohang","","","","ONCOTARGET","APR 19 2016","2016","7","16","","","","21542","21555","","10.18632/oncotarget.7775","","","2","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
